user_id,type,video_id,desc,tags,like_count,collect_count,time,address,age
MS4wLjABAAAAu5Cv2eZBbbIvZqyoD0al3CdHypDE47cVCLHlhD6BKY1RLYBQzSKUAGk6Y3rD3JSk,作品,7457376362765077779,"氛子地理全新使用方法来啦。视频文档图片应有尽有
绝对是你复习备考之必备良品 🀄",,123,42,1736305754,未知,未知
MS4wLjABAAAAu5Cv2eZBbbIvZqyoD0al3CdHypDE47cVCLHlhD6BKY1RLYBQzSKUAGk6Y3rD3JSk,作品,7519333463515237690,2025高考喜报贴。欢迎大家在评论留下你的分数及录取学校，在互联网中留下你拼搏的记忆 😆#坚持的意义 #高考 #高考喜报,"坚持的意义,高考,高考喜报",274,7,1750731253,未知,未知
MS4wLjABAAAAu5Cv2eZBbbIvZqyoD0al3CdHypDE47cVCLHlhD6BKY1RLYBQzSKUAGk6Y3rD3JSk,作品,7517938540215602492,欢迎关注！开通微博啦，一周后的志愿填报直播，咱们不见不散哦。,,88,5,1750406471,未知,未知
MS4wLjABAAAA7vfibih-Yt8TM0ynKG6pMp2h-f_zuozPnOFywR8O9IU,作品,7133579823305313547,【中气爱】今年为什么热成这样？2022超强高温的底层逻辑 #地球 #天气预报 #极端天气 #高温,"地球,天气预报,极端天气,高温",48447,6416,1660916015,未知,未知
MS4wLjABAAAA7vfibih-Yt8TM0ynKG6pMp2h-f_zuozPnOFywR8O9IU,作品,7521001600208899364,七月上旬多省将迎极端酷热，上海附近或迎史上最早40度 #天气 #高温 #地理 #暴雨 #科普 ,"天气,高温,地理,暴雨,科普",13736,948,1751119785,未知,未知
MS4wLjABAAAA7vfibih-Yt8TM0ynKG6pMp2h-f_zuozPnOFywR8O9IU,作品,7520271988306677028,酷热来了：华东或提前出梅迎来盛夏，台风扑朔迷离或化整为零 #天气预报 #极端天气 #高温 #台风 ,"天气预报,极端天气,高温,台风",7877,541,1750949875,未知,未知
MS4wLjABAAAA7EmgGwgykoTOaLWqFAQQ8OOucLceZWm7gawyRVHk1YWju9VbJPo1Kk9pt4nSP2RM,作品,7515757410175257893,谁是古代的“天选之城”，一个视频告诉你答案... #地理 #科普 #古都,"地理,科普,古都",3376,761,1749898702,未知,未知
MS4wLjABAAAA7EmgGwgykoTOaLWqFAQQ8OOucLceZWm7gawyRVHk1YWju9VbJPo1Kk9pt4nSP2RM,作品,7509086099642256666,一个视频了解故宫冷知识，写在砖瓦上的“规矩” #故宫 #地理 #科普,"故宫,地理,科普",84605,9213,1748345475,未知,未知
MS4wLjABAAAA7EmgGwgykoTOaLWqFAQQ8OOucLceZWm7gawyRVHk1YWju9VbJPo1Kk9pt4nSP2RM,作品,7504645384455736627,一个视频带你了解“大唐长安城”，揭秘古人的规划智慧... #长安 #科普 #地理,"长安,科普,地理",1529,344,1747311616,未知,未知
MS4wLjABAAAA-Q1yNchwMfgLcGIY1I6U0sQTG6lTN6SKrNwTwVvrt8I,作品,7520709673196997922,自古彭城列九州 地处苏鲁豫皖交界处的徐州 #徐州 #地理 #地理科普,"徐州,地理,地理科普",7464,966,1751051745,未知,未知
MS4wLjABAAAA-Q1yNchwMfgLcGIY1I6U0sQTG6lTN6SKrNwTwVvrt8I,作品,7519653919048486178,中原地理位置 得中原者得天下 #中原 #地理知识 #地理科普 #地理,"中原,地理知识,地理科普,地理",58702,6582,1750806003,未知,未知
MS4wLjABAAAA-Q1yNchwMfgLcGIY1I6U0sQTG6lTN6SKrNwTwVvrt8I,作品,7518545746191224104,为什么说常州的地理环境非常优越 #常州 #江苏 #地理知识 #地理科普,"常州,江苏,地理知识,地理科普",155,36,1750548059,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7520192592806432000,当你被选科后的学科背刺… #地理 #高中地理 #期末考试,"地理,高中地理,期末考试",3767,426,1750931294,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7518332380734704896,黄河：只有强者才配叫我母亲！ #母亲河 #地理 #地理科普 #一定要看到结尾,"母亲河,地理,地理科普,一定要看到结尾",3718,349,1750498197,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7517494262024391971,学！学的就是自然地理！ #2025高考  #地理口诀 #地理科普 #地理,"2025高考,地理口诀,地理科普,地理",1349,284,1750323600,未知,未知
MS4wLjABAAAApzjTQ_ddt32HbFDVFzvisq8sL7FYEW3Fs7pGBw-H5Q8,作品,7484696425700347176,"【地理主观题】黄金模板！。包含自然地理的地表形态、水文洋流、气候气象三大专题！
私信我：666
即可领取
#地理 #地理模板 #李说地理","地理,地理模板,李说地理",150,68,1742666803,未知,未知
MS4wLjABAAAApzjTQ_ddt32HbFDVFzvisq8sL7FYEW3Fs7pGBw-H5Q8,作品,7484696481283280168,【地理主观题】黄金模板！。包含自然地理的地表形态、水文洋流、气候气象三大专题！理解背过自然地理就稳了！#地理 #地理模板 #李说地理,"地理,地理模板,李说地理",34,15,1742666782,未知,未知
MS4wLjABAAAApzjTQ_ddt32HbFDVFzvisq8sL7FYEW3Fs7pGBw-H5Q8,作品,7484696065355107624,【地理主观题】黄金模板！。包含自然地理的地表形态、水文洋流、气候气象三大专题！理解背过自然地理就稳了！#地理 #地理模板 #李说地理,"地理,地理模板,李说地理",53,24,1742666718,未知,未知
MS4wLjABAAAASYtC-EZmeEVSBsMPQfaSuhl_n1qu-OipWi7JsocNFNtS2xFYyv2pGTTgT4zh8VF5,作品,7521298938314427711,所以河北的遗憾到底是什么呢？ #地理 #河北 #河北人 #地图,"地理,河北,河北人,地图",335,61,1751190755,未知,未知
MS4wLjABAAAASYtC-EZmeEVSBsMPQfaSuhl_n1qu-OipWi7JsocNFNtS2xFYyv2pGTTgT4zh8VF5,作品,7520218820187933988,所以驻马店的遗憾到底是什么呢？ #地理 #河南 #驻马店 #地图,"地理,河南,驻马店,地图",104,15,1750978560,未知,未知
MS4wLjABAAAASYtC-EZmeEVSBsMPQfaSuhl_n1qu-OipWi7JsocNFNtS2xFYyv2pGTTgT4zh8VF5,作品,7519169163919740198,我叫甘肃，不热闹、不富裕，但守着整个西北！ #地理 #甘肃 #独白 #地图,"地理,甘肃,独白,地图",61,16,1750719360,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7511955479170420005,地理——我国地势的三级阶梯 #中国地理 #匠心地理 #我国地势三级阶梯 #原创#戴上耳机,"中国地理,匠心地理,我国地势三级阶梯,原创,戴上耳机",756005,125692,1749013512,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7512722378149956876,地理——世界气候 #地理 #世界气候 #匠心地理 #原创#高考生的精选,"地理,世界气候,匠心地理,原创,高考生的精选",626578,168921,1749192067,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7443687021815565578,什么是“焚风效应” 是由于空气作绝热下沉运动时，因温度升高、湿度降低而形成的一种干热风现象。#地理 #焚风效应 #匠心地理 #石家庄 #地理科普,"地理,焚风效应,匠心地理,石家庄,地理科普",48620,15618,1733118571,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7514515574077115683,准高三怎么靠地理赋分，冲上600分？绝密内部干货！ #2025高考  #准高三 #高中 #家长必读 #提分秘籍 @抖音小助手 @DOU+小助手,"2025高考,准高三,高中,家长必读,提分秘籍",172,22,1749720000,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7512773091014135040,高考“无耻”得分法，只能帮你们到这了！ #新高二 #新高三 #高中 #高考 #家长必读,"新高二,新高三,高中,高考,家长必读",536,111,1749351600,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7162119702062419208,很高兴认识你们…✌#自述故事 #自述 #自述人生经历 @DOU+小助手 ,"自述故事,自述,自述人生经历",3958,414,1667560946,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7520696133178445056,”一个视频了解2025年各省高考分数线“ #地理 #数据 #地图 #高考 #高考分数线,"地理,数据,地图,高考,高考分数线",138,31,1751076000,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519923759533411619,“一城独大还是百花齐放？省域经济发展大难题！” #地理 #数据 #经济 #省会城市  #经济首位度,"地理,数据,经济,省会城市,经济首位度",413,54,1750928400,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519438462852893967,“恭喜你发明了超级水利工程—都江堰！” #地理 #发明 #科普 #都江堰,"地理,发明,科普,都江堰",8913,1122,1750755714,未知,未知
MS4wLjABAAAAnQDstuGLOC3LBw6uWgKKInWaFRbv8nMpfDyytF6Jh4HBFFLrHin8MhTb9jLOV2jN,作品,7521229042188750139,有人问武汉新城会不会烂尾？毕竟天津滨海新区和广州南沙都是例子，武汉该不会也这样吧？,,475,54,1751186820,未知,未知
MS4wLjABAAAAnQDstuGLOC3LBw6uWgKKInWaFRbv8nMpfDyytF6Jh4HBFFLrHin8MhTb9jLOV2jN,作品,7521225876323896633,虽然湖北的武汉，襄阳和宜昌要比湖南头部三座城市更发达，但后面九座城市还真比不过湖南！,,131,17,1751171866,未知,未知
MS4wLjABAAAAnQDstuGLOC3LBw6uWgKKInWaFRbv8nMpfDyytF6Jh4HBFFLrHin8MhTb9jLOV2jN,作品,7520858662094196027,有人说广东湛江地理位置这么好，三面环海，却发展不起来？为什么？,,6044,520,1751100000,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7520192592806432000,当你被选科后的学科背刺… #地理 #高中地理 #期末考试,"地理,高中地理,期末考试",3767,426,1750931294,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7518332380734704896,黄河：只有强者才配叫我母亲！ #母亲河 #地理 #地理科普 #一定要看到结尾,"母亲河,地理,地理科普,一定要看到结尾",3718,349,1750498197,未知,未知
MS4wLjABAAAAIp1Y0U4_xpDFl2Rx-aCNfGWs9J5bAEjmyU-Gh9lPqfI,作品,7517494262024391971,学！学的就是自然地理！ #2025高考  #地理口诀 #地理科普 #地理,"2025高考,地理口诀,地理科普,地理",1349,284,1750323600,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7520696133178445056,”一个视频了解2025年各省高考分数线“ #地理 #数据 #地图 #高考 #高考分数线,"地理,数据,地图,高考,高考分数线",138,31,1751076000,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519923759533411619,“一城独大还是百花齐放？省域经济发展大难题！” #地理 #数据 #经济 #省会城市  #经济首位度,"地理,数据,经济,省会城市,经济首位度",413,54,1750928400,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519438462852893967,“恭喜你发明了超级水利工程—都江堰！” #地理 #发明 #科普 #都江堰,"地理,发明,科普,都江堰",8914,1122,1750755714,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7513201350801427739,7分钟速刷，所有地理偷分方法！！！ #2025高考   #高考还有一半呢  #抖音公开课   #高考守护者 #高考生的精选,"2025高考,高考还有一半呢,抖音公开课,高考守护者,高考生的精选",98059,47021,1749303693,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7512469127659834651,高考地理，一天拿下！！！【中国地理】 #2025高考   #高考守护者  #高考地理  #抖音公开课   #高考前最后24小时怎么过 #高考生的精选,"2025高考,高考守护者,高考地理,抖音公开课,高考前最后24小时怎么过,高考生的精选",55610,29604,1749133043,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7512081624771661107,20分钟，带你速通高考地理！！！ #2025高考   #高考守护者  #高考地理  #抖音公开课   #高考倒计时10天 #高考生的精选,"2025高考,高考守护者,高考地理,抖音公开课,高考倒计时10天,高考生的精选",11914,6399,1749042984,未知,未知
MS4wLjABAAAAFyy62rRrrKZkuq4uRuSkekLcAFV1cyQq4St69fPl-eI,作品,7521562843381058856,中东打的火热，埃及为何会摆烂？这个国家值不值得去旅游？ #热点 #中东局势 #埃及 #以色列 #金字塔,"热点,中东局势,埃及,以色列,金字塔",1214,181,1751250334,未知,未知
MS4wLjABAAAAFyy62rRrrKZkuq4uRuSkekLcAFV1cyQq4St69fPl-eI,作品,7520883729993190690,以色列为何不攻打塞浦路斯？它的地理位置有多重要？ #中东局势 #以色列 #塞浦路斯 #地中海 #土耳其,"中东局势,以色列,塞浦路斯,地中海,土耳其",5221,791,1751153400,未知,未知
MS4wLjABAAAAFyy62rRrrKZkuq4uRuSkekLcAFV1cyQq4St69fPl-eI,作品,7520855087363706112,中东老六约旦，到底是个什么样的国家？为何一直很淡定？ #中东 #中东局势 #约旦 #以色列 #伊朗,"中东,中东局势,约旦,以色列,伊朗",7182,1362,1751094938,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7520696133178445056,”一个视频了解2025年各省高考分数线“ #地理 #数据 #地图 #高考 #高考分数线,"地理,数据,地图,高考,高考分数线",138,31,1751076000,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519923759533411619,“一城独大还是百花齐放？省域经济发展大难题！” #地理 #数据 #经济 #省会城市  #经济首位度,"地理,数据,经济,省会城市,经济首位度",413,54,1750928400,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519438462852893967,“恭喜你发明了超级水利工程—都江堰！” #地理 #发明 #科普 #都江堰,"地理,发明,科普,都江堰",8915,1122,1750755714,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7521615660959517971,这地比藏南更重要，距新德里300公里，是中国进入南亚最好通道 #地理知识 #三维地理世界 #通过地图看世界 #拉达克 #印度,"地理知识,三维地理世界,通过地图看世界,拉达克,印度",127,14,1751262633,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7520921429865499945,水漫县城，贵州榕江遭超50年一遇大洪灾，为何这么厉害？ #地理知识 #三维地理世界 #通过地图看世界 #贵州榕江 #洪水,"地理知识,三维地理世界,通过地图看世界,贵州榕江,洪水",1998,324,1751100993,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7520801418597420351,中塔边界为何是虚线？10万平方公里的帕米尔高原，本应全部回归 #地理知识 #三维地理世界 #通过地图看世界 #帕米尔高原 #中塔边界,"地理知识,三维地理世界,通过地图看世界,帕米尔高原,中塔边界",939,142,1751073058,未知,未知
MS4wLjABAAAALkI_QlA0U4lrI9mVrEa-gUYIlo-pGpkGc8yBcw9-MdT-kC4UnMR0sry-LbtzwQFl,作品,7521650238231170319,贵州9个市州的特点 #贵州 #贵阳 #遵义 #安顺 #六盘水,"贵州,贵阳,遵义,安顺,六盘水",0,0,1751270672,未知,未知
MS4wLjABAAAALkI_QlA0U4lrI9mVrEa-gUYIlo-pGpkGc8yBcw9-MdT-kC4UnMR0sry-LbtzwQFl,作品,7521580255350508815,福建9个城市的特点 #福建 #福州 #泉州 #厦门 #漳州,"福建,福州,泉州,厦门,漳州",176,50,1751254384,未知,未知
MS4wLjABAAAALkI_QlA0U4lrI9mVrEa-gUYIlo-pGpkGc8yBcw9-MdT-kC4UnMR0sry-LbtzwQFl,作品,7520778371895184691,华南F3全方位介绍 #广东 #广西 #海南 #华南F3 #地理科普,"广东,广西,海南,华南F3,地理科普",273,169,1751067705,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7521592891064454436,假如没有黑龙江 没有了哈尔滨冰雪大世界，南方小土豆的快乐将会减少一半；黑龙江是祖国的粮仓，粮食产量连续多年位居全国第一。#黑龙江 #哈尔滨 #黑龙江dou知道 #五常大米 #大庆油田,"黑龙江,哈尔滨,黑龙江dou知道,五常大米,大庆油田",891,88,1751257329,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7520543167087660351,假如没有辽宁 假如没有辽宁，你的生活将会发生什么变化？假如没有辽宁，最高兴的会是哪个省份？#辽宁 #辽宁dou知道 #内蒙古 #吉林 #陌陌,"辽宁,辽宁dou知道,内蒙古,吉林,陌陌",47745,2851,1751012916,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7519432484048686372,假如没有美国 假如没有美国，世界将会怎样？#假如没有美国 #美国 #中国 #好莱坞 #横店,"假如没有美国,美国,中国,好莱坞,横店",1107,530,1750754319,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7513201350801427739,7分钟速刷，所有地理偷分方法！！！ #2025高考   #高考还有一半呢  #抖音公开课   #高考守护者 #高考生的精选,"2025高考,高考还有一半呢,抖音公开课,高考守护者,高考生的精选",98059,47021,1749303693,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7512469127659834651,高考地理，一天拿下！！！【中国地理】 #2025高考   #高考守护者  #高考地理  #抖音公开课   #高考前最后24小时怎么过 #高考生的精选,"2025高考,高考守护者,高考地理,抖音公开课,高考前最后24小时怎么过,高考生的精选",55610,29604,1749133043,未知,未知
MS4wLjABAAAAlE4ySN27NDdStTiaXwt7ilZ5Ax9XQdPddwpZiUzWoxM,作品,7512081624771661107,20分钟，带你速通高考地理！！！ #2025高考   #高考守护者  #高考地理  #抖音公开课   #高考倒计时10天 #高考生的精选,"2025高考,高考守护者,高考地理,抖音公开课,高考倒计时10天,高考生的精选",11914,6399,1749042984,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7521592891064454436,假如没有黑龙江 没有了哈尔滨冰雪大世界，南方小土豆的快乐将会减少一半；黑龙江是祖国的粮仓，粮食产量连续多年位居全国第一。#黑龙江 #哈尔滨 #黑龙江dou知道 #五常大米 #大庆油田,"黑龙江,哈尔滨,黑龙江dou知道,五常大米,大庆油田",898,88,1751257329,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7520543167087660351,假如没有辽宁 假如没有辽宁，你的生活将会发生什么变化？假如没有辽宁，最高兴的会是哪个省份？#辽宁 #辽宁dou知道 #内蒙古 #吉林 #陌陌,"辽宁,辽宁dou知道,内蒙古,吉林,陌陌",47745,2851,1751012916,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7519432484048686372,假如没有美国 假如没有美国，世界将会怎样？#假如没有美国 #美国 #中国 #好莱坞 #横店,"假如没有美国,美国,中国,好莱坞,横店",1107,530,1750754319,未知,未知
MS4wLjABAAAAA-nszlLobKp8bhlbfHZrcm3h6huVS-o8goZIufteuzY,作品,7521412060140457276,中国唯一没有平原的省 #地理知识 #地理#地理科普,"地理知识,地理,地理科普",789,137,1751234400,未知,未知
MS4wLjABAAAAA-nszlLobKp8bhlbfHZrcm3h6huVS-o8goZIufteuzY,作品,7520620734332308794,为什么两个国家战后都宣称自己胜利呢？ #地理知识 #地理#地理科普,"地理知识,地理,地理科普",2583,371,1751030968,未知,未知
MS4wLjABAAAAA-nszlLobKp8bhlbfHZrcm3h6huVS-o8goZIufteuzY,作品,7519506873302551868,如果伊朗关闭霍尔木兹海峡，对全球有哪些影响呢？ #地理#地理知识#地理科普,"地理,地理知识,地理科普",1620,284,1750771627,未知,未知
MS4wLjABAAAAKfmCpyJLMsbwJ3IS5ftumxHNxP5r-wtwDV7afEskHUQ,作品,7259218198267006266,外国人眼中的最强帝国都有哪些？这波涨知识了！元帝国上榜#地理科普 #历史 #地理,"地理科普,历史,地理",50848,8150,1690168482,未知,未知
MS4wLjABAAAAKfmCpyJLMsbwJ3IS5ftumxHNxP5r-wtwDV7afEskHUQ,作品,6891625897976220940,世界上最奇特的国家智利，你了解过吗？形状如辣椒，收入却很高！ #世界地理  #知识创作人,"世界地理,知识创作人",19932,1537,1604581743,未知,未知
MS4wLjABAAAAKfmCpyJLMsbwJ3IS5ftumxHNxP5r-wtwDV7afEskHUQ,作品,7521288607848516879,曾经就差一点点，朝鲜就统一了半岛！ #朝鲜战争 #地理 #1950年 #科普,"朝鲜战争,地理,1950年,科普",196,32,1751186498,未知,未知
MS4wLjABAAAA2SB3sxWLZxe9W5wiQQwoWbQu8J_hmyolePc3ucTaP-xFv8edOXBIFFJkWAGVVsMr,作品,7520474442926214451,安徽老乡打工那最强？离得近VS钱给多？安徽老乡“用脚投票”选出的7大打工首选地，广东竟不是第一! #安徽 #打工 #地理知识 #广东 #江苏,"安徽,打工,地理知识,广东,江苏",12,3,1751016480,未知,未知
MS4wLjABAAAA2SB3sxWLZxe9W5wiQQwoWbQu8J_hmyolePc3ucTaP-xFv8edOXBIFFJkWAGVVsMr,作品,7519035350716910857,"河南老乡打工哪最强？工资真能‘仨月顶半年’？离得近VS钱给多？河南老乡用脚投票的9个打工目的地，3年大专一场空，背起书包下广东，4年本科无人问，背着书包下深圳，孩儿立志出乡关，电子厂里上夜班，泪水打湿猪脚饭，发誓要挣100万。
#河南 #打工 #地理知识 #深圳 #浙江","河南,打工,地理知识,深圳,浙江",26527,1957,1750668960,未知,未知
MS4wLjABAAAA2SB3sxWLZxe9W5wiQQwoWbQu8J_hmyolePc3ucTaP-xFv8edOXBIFFJkWAGVVsMr,作品,7517163618421869862,看贵州人，是如何绝地求生逆袭人生的 #贵州 #地理 #地理科普,"贵州,地理,地理科普",26,2,1750242360,未知,未知
MS4wLjABAAAA2HQHEhTgwXni72RodQzSsm1SOb5v5JIPXK0bzvejcs0,作品,7357318086942297394,圆。宝宝们我求一下推荐！#cos #高p #鹿目圆 #魔法少女小圆,"cos,高p,鹿目圆,魔法少女小圆",463,10,1713009113,未知,未知
MS4wLjABAAAA2HQHEhTgwXni72RodQzSsm1SOb5v5JIPXK0bzvejcs0,作品,7519143049030421817,还是这个音乐舒服。#COS,COS,61,0,1750686918,未知,未知
MS4wLjABAAAA2HQHEhTgwXni72RodQzSsm1SOb5v5JIPXK0bzvejcs0,作品,7499788614223842600,#lolita 萌吗。说话。,lolita,145,1,1746180622,未知,未知
MS4wLjABAAAABCEi1MUfsVpTo51dY8bhrpZVPTfAQJMDBh90mn-QVz8,作品,7405197978836782347,1060还能站！你爷爷还能打啊！ #黑神话悟空 #黑神话悟空上线,"黑神话悟空,黑神话悟空上线",1236,34,1724157020,未知,未知
MS4wLjABAAAABCEi1MUfsVpTo51dY8bhrpZVPTfAQJMDBh90mn-QVz8,作品,7408590559331372351,坚持做一件事，并不容易，写在开学季～ #2024开学季 #这个视频管大学四年,"2024开学季,这个视频管大学四年",1025,132,1724946926,未知,未知
MS4wLjABAAAABCEi1MUfsVpTo51dY8bhrpZVPTfAQJMDBh90mn-QVz8,作品,7415819747436121407,时过境迁～亦勿忘使命。#九一八事变爆发93周年,九一八事变爆发93周年,803,21,1726630107,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7511955479170420005,地理——我国地势的三级阶梯 #中国地理 #匠心地理 #我国地势三级阶梯 #原创#戴上耳机,"中国地理,匠心地理,我国地势三级阶梯,原创,戴上耳机",756007,125692,1749013512,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7512722378149956876,地理——世界气候 #地理 #世界气候 #匠心地理 #原创#高考生的精选,"地理,世界气候,匠心地理,原创,高考生的精选",626581,168921,1749192067,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7443687021815565578,什么是“焚风效应” 是由于空气作绝热下沉运动时，因温度升高、湿度降低而形成的一种干热风现象。#地理 #焚风效应 #匠心地理 #石家庄 #地理科普,"地理,焚风效应,匠心地理,石家庄,地理科普",48620,15617,1733118571,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7521592891064454436,假如没有黑龙江 没有了哈尔滨冰雪大世界，南方小土豆的快乐将会减少一半；黑龙江是祖国的粮仓，粮食产量连续多年位居全国第一。#黑龙江 #哈尔滨 #黑龙江dou知道 #五常大米 #大庆油田,"黑龙江,哈尔滨,黑龙江dou知道,五常大米,大庆油田",918,90,1751257329,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7520543167087660351,假如没有辽宁 假如没有辽宁，你的生活将会发生什么变化？假如没有辽宁，最高兴的会是哪个省份？#辽宁 #辽宁dou知道 #内蒙古 #吉林 #陌陌,"辽宁,辽宁dou知道,内蒙古,吉林,陌陌",47746,2851,1751012916,未知,未知
MS4wLjABAAAAGC991b-Kl7aJa_H14NbQINuLVRxMC2tEyYXgz8ZsuKs,作品,7519432484048686372,假如没有美国 假如没有美国，世界将会怎样？#假如没有美国 #美国 #中国 #好莱坞 #横店,"假如没有美国,美国,中国,好莱坞,横店",1107,530,1750754319,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7521615660959517971,这地比藏南更重要，距新德里300公里，是中国进入南亚最好通道 #地理知识 #三维地理世界 #通过地图看世界 #拉达克 #印度,"地理知识,三维地理世界,通过地图看世界,拉达克,印度",129,14,1751262633,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7520921429865499945,水漫县城，贵州榕江遭超50年一遇大洪灾，为何这么厉害？ #地理知识 #三维地理世界 #通过地图看世界 #贵州榕江 #洪水,"地理知识,三维地理世界,通过地图看世界,贵州榕江,洪水",2000,324,1751100993,未知,未知
MS4wLjABAAAAqADI2dBVccOTOojOZI9spn3ygn6a1oQKr-lgsprvUt0,作品,7520801418597420351,中塔边界为何是虚线？10万平方公里的帕米尔高原，本应全部回归 #地理知识 #三维地理世界 #通过地图看世界 #帕米尔高原 #中塔边界,"地理知识,三维地理世界,通过地图看世界,帕米尔高原,中塔边界",939,142,1751073058,未知,未知
